suite_id,aug_id,initial_size,augmented_size,n_tests_added,cov_ADC_initial_%,cov_STMT_initial_%,cov_STMT_augmented_%,fault_revealed
64,8,1,5,4,100.0,89.0,100.0,False
64,9,1,5,4,100.0,89.0,100.0,False
64,10,1,5,4,100.0,89.0,100.0,False
65,1,1,5,4,100.0,91.0,100.0,False
65,2,1,5,4,100.0,91.0,100.0,False
65,3,1,5,4,100.0,91.0,100.0,False
65,4,1,5,4,100.0,91.0,100.0,False
65,5,1,5,4,100.0,91.0,100.0,False
65,6,1,4,3,100.0,91.0,100.0,False
65,7,1,5,4,100.0,91.0,100.0,False
65,8,1,5,4,100.0,91.0,100.0,False
65,9,1,4,3,100.0,91.0,100.0,False
65,10,1,4,3,100.0,91.0,100.0,False
66,1,1,5,4,100.0,89.0,100.0,False
66,2,1,4,3,100.0,89.0,100.0,False
66,3,1,5,4,100.0,89.0,100.0,False
66,4,1,5,4,100.0,89.0,100.0,False
66,5,1,5,4,100.0,89.0,100.0,False
66,6,1,4,3,100.0,89.0,100.0,False
66,7,1,5,4,100.0,89.0,100.0,False
66,8,1,5,4,100.0,89.0,100.0,False
66,9,1,4,3,100.0,89.0,100.0,False
66,10,1,5,4,100.0,89.0,100.0,False
67,1,1,5,4,100.0,91.0,100.0,False
67,2,1,5,4,100.0,91.0,100.0,False
67,3,1,5,4,100.0,91.0,100.0,False
67,4,1,5,4,100.0,91.0,100.0,False
67,5,1,4,3,100.0,91.0,100.0,False
67,6,1,5,4,100.0,91.0,100.0,False
67,7,1,4,3,100.0,91.0,100.0,False
67,8,1,4,3,100.0,91.0,100.0,False
67,9,1,5,4,100.0,91.0,100.0,False
67,10,1,5,4,100.0,91.0,100.0,False
68,1,1,5,4,100.0,88.0,100.0,False
68,2,1,4,3,100.0,88.0,100.0,False
68,3,1,4,3,100.0,88.0,100.0,False
68,4,1,5,4,100.0,88.0,100.0,False
68,5,1,4,3,100.0,88.0,100.0,False
68,6,1,5,4,100.0,88.0,100.0,False
68,7,1,5,4,100.0,88.0,100.0,False
68,8,1,4,3,100.0,88.0,100.0,False
68,9,1,4,3,100.0,88.0,100.0,False
68,10,1,5,4,100.0,88.0,100.0,False
69,1,1,4,3,100.0,93.0,100.0,False
69,2,1,4,3,100.0,93.0,100.0,False
69,3,1,4,3,100.0,93.0,100.0,False
69,4,1,4,3,100.0,93.0,100.0,False
69,5,1,4,3,100.0,93.0,100.0,False
69,6,1,4,3,100.0,93.0,100.0,False
69,7,1,4,3,100.0,93.0,100.0,False
69,8,1,4,3,100.0,93.0,100.0,False
69,9,1,4,3,100.0,93.0,100.0,False
69,10,1,4,3,100.0,93.0,100.0,False
70,1,1,5,4,100.0,89.0,100.0,False
70,2,1,4,3,100.0,89.0,100.0,False
70,3,1,4,3,100.0,89.0,100.0,False
70,4,1,4,3,100.0,89.0,100.0,False
70,5,1,5,4,100.0,89.0,100.0,False
70,6,1,5,4,100.0,89.0,100.0,False
70,7,1,4,3,100.0,89.0,100.0,False
70,8,1,5,4,100.0,89.0,100.0,False
70,9,1,5,4,100.0,89.0,100.0,False
70,10,1,5,4,100.0,89.0,100.0,False
71,1,1,4,3,100.0,84.0,100.0,False
71,2,1,4,3,100.0,84.0,100.0,False
71,3,1,5,4,100.0,84.0,100.0,False
71,4,1,4,3,100.0,84.0,100.0,False
71,5,1,4,3,100.0,84.0,100.0,False
71,6,1,4,3,100.0,84.0,100.0,False
71,7,1,4,3,100.0,84.0,100.0,False
71,8,1,4,3,100.0,84.0,100.0,False
71,9,1,4,3,100.0,84.0,100.0,False
71,10,1,4,3,100.0,84.0,100.0,False
72,1,1,5,4,100.0,90.0,100.0,False
72,2,1,5,4,100.0,90.0,100.0,False
72,3,1,5,4,100.0,90.0,100.0,False
72,4,1,5,4,100.0,90.0,100.0,False
72,5,1,5,4,100.0,90.0,100.0,False
72,6,1,5,4,100.0,90.0,100.0,False
72,7,1,5,4,100.0,90.0,100.0,False
72,8,1,5,4,100.0,90.0,100.0,False
72,9,1,5,4,100.0,90.0,100.0,False
72,10,1,5,4,100.0,90.0,100.0,False
73,1,1,5,4,100.0,89.0,100.0,False
